Date,AAPL,BA,GOOGL,JNJ,JPM,MSFT,T,TSLA,WMT,XOM,^GSPC
2018-01-03,-0.00017416693585089297,0.003229001844961542,0.016917093511007928,0.009507095962613451,0.0010186671127393502,0.004643046438015195,-0.023363664623061067,-0.01028583096269393,0.008685217220099708,0.019449572890512384,0.006378433243936035
2018-01-04,0.00463432190671684,-0.0038018969930345143,0.0038768275828913352,-7.089127495466073e-05,0.014223938379555278,0.008762929330358509,0.009253069667021234,-0.008324530558681901,0.0009044818050526688,0.0013833734226168873,0.004020542855326989
2018-01-05,0.011320968790264407,0.04020306738592872,0.013173162747374439,0.008219014162845767,-0.006440587425731561,0.012321725954161871,0.003677446719762704,0.006210416017176824,0.0059096835047908365,-0.000806777793525392,0.007009145888585348
2018-01-08,-0.003721248493542277,0.004232682229616714,0.0035243186410804507,0.0012695739212171748,0.0014756657044947682,0.0010200213868611148,0.002880037525665577,0.060754702381703427,0.014672743504236196,0.004485894149069243,0.001660963767296979
2018-01-09,-0.00011474717735239624,0.02634670856084289,-0.0012752131150289689,0.015732959380469317,0.005056208828171054,-0.0006796473218128784,-0.0026105777794433235,-0.008118245093933886,-0.012079774627312901,-0.004255438293157526,0.0013020835172984225
2018-01-10,-0.00022953386300474877,0.005730331064319848,-0.002384286302483931,-0.0011799320278503126,0.01094440183984055,-0.004544497817216403,-0.023479854362352087,0.003320893638202626,-0.007197839197922505,-0.00798366972941928,-0.0011128458115206878
2018-01-11,0.005664186901932253,0.02424637840282423,0.0017190574828113434,0.005679222392740726,0.005336990744481369,0.002956257570373138,-0.0038303040604755647,0.009364661080734738,0.0035055822208412664,0.009825980374917045,0.007009025768882019
2018-01-12,0.010273693919060993,0.02435648644970271,0.016587564845858455,0.006677025665625936,0.016375529345738868,0.017110101056457442,0.011447299179522122,-0.005132257768969449,0.008462344663017879,0.006764293165642876,0.006726926399094035
2018-01-16,-0.005095105499872227,-0.0031279298546213947,4.408613124493837e-05,0.0075184820063173945,-0.0035564904811662824,-0.014049435828309611,-0.004890000803117758,0.01135638767539583,-0.0017862873862545473,-0.00630445226147106,-0.0035307132616026696
2018-01-17,0.01638119313355032,0.04620672208843973,0.007401705430905999,0.0008169738311955797,0.0063927214131210604,0.020057774147926415,0.0035339320943974266,0.02066361394773987,0.01976618046601014,0.011773707554178895,0.009371006206502086
2018-01-18,0.0008926351645075139,-0.03139859566098668,-0.0027516844970107666,-0.0004084687591738523,0.0023868469902645216,-0.00044366557422127035,0.008108360477916538,-0.007488501129632502,0.015459446571886477,-0.006498304776273354,-0.0016176974974736241
2018-01-19,-0.004472809669140884,-0.007169312362958526,0.006606879229815817,0.00299031200819974,-0.0022099910649034248,-0.0011107187242025873,0.0016138365166079734,0.015693090065018588,0.0027760266886636175,-0.0032074925128338706,0.004375647986990156
2018-01-22,-0.008214616301498143,0.0007991858435677997,0.017906063928123907,0.005279212941157728,0.011612670927963073,0.01773105237745952,0.017581693022908223,0.004390024536005943,0.00818931937745566,0.012542976475147205,0.00803436438221324
2018-01-23,0.00022601992276706726,-0.007156034018630776,0.010263660085809905,-0.04352864190729929,-0.0010501727031716705,0.003160597265014562,-0.018119369317744098,0.00349261668007839,0.004258247642065493,0.0005662203345463126,0.002172004968222319
2018-01-24,-0.016056774693170222,-0.0026851692012872432,-0.004157768976809933,0.0016905486045815155,0.012702652780843017,-0.000870885377584098,-0.00458150370015515,-0.01975213430064165,-0.0010392385648986006,0.002601105009793828,-0.0005601325472320471
2018-01-25,-0.01801237669290477,0.0248461776181878,0.009220691400337032,0.016267358220161857,0.00025912676558206984,0.005538741592311508,0.011548426946517596,-0.02414061666578032,0.007627462302084436,-0.0018086089521870932,0.0006024393988328895
2018-01-26,0.0023349649224109217,0.0003206347625222592,0.004574382364730648,0.006419996752859102,0.005344305281919815,0.018563678074075947,0.009831312846585007,0.015312820217281293,0.016652210493799263,0.007103721183000491,0.011771638106084168
2018-01-29,-0.020915445921133688,-0.0070170299341647605,-0.0009097937202702455,-0.011418662588234636,-0.0010321971973789028,-0.0014892907587415953,-0.014917481859572087,0.019296367584641105,0.010645552329453734,-0.01118605040404461,-0.006754736284863033
2018-01-30,-0.005911772187619708,-0.009167122892535268,-0.007707816841462354,-0.008737778435231353,-0.009424590925261562,-0.012643447601905666,0.0048188800054279,-0.01067099478570611,-0.016753189730390725,-0.014074185543293883,-0.010958642805337085
2018-01-31,0.0027506215939603834,0.0481541199167175,0.004110770914868488,-0.030220949696040205,0.004853356075138575,0.02418219558866068,0.0002672890075592812,0.024253827172148544,-0.010544573092862239,0.005974502733247376,0.0004888658586947881
2018-02-01,0.0020889145166564675,0.00722603525995523,-0.0005329827016140293,0.01315560801885323,0.010320926955652437,-0.007925247748211135,0.04464903574785741,-0.014384252958894271,-0.0101830773414442,0.02007199864170965,-0.0006482983520233253
2018-02-02,-0.04435955665600376,-0.022753491225302062,-0.054246790218039555,-0.01685322890881436,-0.022410748096333553,-0.02666262818183508,-0.02822932389041945,-0.015873271824704757,-0.009904726171475135,-0.05231603134794566,-0.021436680516698812
2018-02-05,-0.02530216438688381,-0.059121229753618686,-0.05209304331875362,-0.054402182804123775,-0.049139788529247524,-0.042057398528628595,-0.03855893144312934,-0.031381851268344675,-0.04292604106490443,-0.05858642181725515,-0.041842540938381426
2018-02-06,0.040941896677688015,0.035925582818122505,0.020533299408498473,0.010983349335603907,0.029968888303624035,0.037142315403485136,0.0054448450302812925,0.0025183533063415963,0.008059898310219442,-0.01733436235584048,0.017290573348937088
2018-02-07,-0.02163928323522363,0.020928688994201597,-0.027125120090357197,-0.00311532224530894,0.006755828580674464,-0.01901229103473232,0.0027118924826623992,0.032493210526077794,0.01914204216465417,-0.018159826526963286,-0.005014138223752627
2018-02-08,-0.027902294970548643,-0.04956108202984697,-0.04624885781501044,-0.03926296541791592,-0.0452170706240957,-0.05269820075100382,-0.03752171355898293,-0.09024189341458241,-0.027901597657080404,-0.011372008048048452,-0.0382590522458017
2018-02-09,0.012156809159614305,0.009569800840301833,0.03755105625063019,0.02477769482228896,0.019824791937956162,0.036611388445955385,0.013404317969810694,-0.015376248848248276,-0.00651989817124895,0.006354129874574284,0.014825645199524345
2018-02-12,0.03948928424909989,0.03242847300296803,0.007892160708057646,0.005696569385036372,0.015330559669649448,0.01071571409181146,0.008837339172163021,0.016961202165830976,0.001809928443254665,0.00841042508033047,0.013818665678186272
2018-02-13,0.009967876019471435,-0.0018635267247498102,-0.00039835713958877094,-0.0023825110497928776,0.006155930322247164,0.007822927025137377,0.006304010704554728,0.024806110575996826,0.014262408769319885,-0.0015715222276201193,0.0026095219802775584
2018-02-14,0.018269327041558304,0.00491298151491287,0.017453530668664206,-0.0022339870384892758,0.022862297653577956,0.015537342107523708,-0.005204721966486807,-0.004179773833776486,0.007104983823134983,0.002094599576297988,0.013313439808897013
2018-02-15,0.033026877183594455,0.033112493825923024,0.01724575789319525,0.011958850430712417,0.004164335557486485,0.020167440061199502,0.01607475031508207,0.035836754394223076,0.014931989776792755,-0.003275187741138113,0.01199686177677526
2018-02-16,-0.0032422994009924017,-0.003991555345281781,0.0037863259834327407,0.01452463880818673,-0.007211643444574065,-0.007148584728303345,0.0037759077238870634,0.004241546843597516,0.014903509722427545,0.004320737153330361,0.0003733996499216942
2018-02-20,-0.003369532319455702,-0.0047715468396084225,0.007357619527190076,-0.01727170721932201,0.00026152889809644104,0.007795775028629471,-0.01001197920945218,-0.00214835049634627,-0.10739875478207644,-0.010374909319449205,-0.005858517106837343
2018-02-21,-0.004548885694096822,-0.0027772002209513506,0.009164299080052214,-0.007362550731439504,0.004175516524449967,-0.01335478902018045,-0.012589417143492643,-0.004400810006499264,-0.027906913214191375,-0.01141791972410769,-0.005511664483310908
2018-02-22,0.008324116076102017,0.010024184339548181,-0.0034629816898196337,0.0,-0.0018245816412124527,0.002620005050608447,0.004397347359724193,0.03788699111449636,0.013565790711511786,0.01286913744222968,0.0009730774855778604
2018-02-23,0.017241993089850374,0.0020769115568397335,0.016256182429252725,0.016111496966561386,0.02006167490722042,0.02508350299666616,0.006831264665492114,0.016843236182783695,0.0012929838308206906,0.021775148544714584,0.015901278245121022
2018-02-26,0.019578805163296967,0.018941501919683135,0.013742601463545197,0.006761643795022762,0.012368964170229032,0.014355293347100395,0.019952174091701868,0.015138342018226577,0.002473054239219094,0.016755622403218214,0.011688438620627399
2018-02-27,-0.0032456562840435066,0.0031861230757804365,-0.023165512317748455,-0.003033240257251975,-0.011942593286776989,-0.012868049568512202,-0.01587524064838642,-0.018153845689605118,-0.01733182878155159,-0.017142401465488417,-0.012788311441467541
2018-02-28,-0.0015149703777268923,-0.006686514864707915,-0.012235534302642615,-0.013687856004859517,-0.015975458455652687,-0.004575427070384929,-0.015580794710435556,-0.022852326172335676,-0.0166365087190826,-0.022971574523896695,-0.011157806083656078
2018-03-01,-0.017671494652855526,-0.035176983286572004,-0.029892077219489322,-0.020221733875467746,-0.01808481487179791,-0.009859561941903744,-0.008298268341779139,-0.03599846676634224,-0.01038596184696639,-0.007155132008166242,-0.013413965854876449
2018-03-02,0.006890728009543457,-0.014459541622355786,0.01181165704727647,0.012026965732198918,-0.0009703273378972795,0.002151950024473651,0.009674807531505129,0.012581794044277577,-0.003485950273641228,0.004643549412981871,0.005058785485198549
2018-03-05,0.0034556488977643906,0.023172141329460313,0.00974794420069516,0.007501710075641486,0.015238049762566092,0.006320481152533309,0.009582468870171154,-0.0052956889346357445,0.01353837477074634,0.009484668252749904,0.01097161761052657
2018-03-06,-0.0008487079854445557,-0.010916977662072587,0.0055929705661268755,-0.012170394175769261,0.0008684829345324263,-0.0034231050118995908,0.004621786650538409,-0.015569849908619472,-0.010276969982758314,-0.0011804057490494456,0.0026353829319968104
2018-03-07,-0.009326119569621262,-0.005402638686455755,0.012762212246318443,0.0063748742132813535,-0.0037404602462635774,0.0057698652159796325,0.0010841457271395633,0.012415049984329452,-0.014932530237444609,-0.02552674543097861,-0.000483991825716375
2018-03-08,0.010853238996757216,0.004858002833579575,0.01277856392211243,0.023133984172734927,8.700805921767161e-05,0.0060544038888153354,0.005403833313077034,-0.0096765099931042,0.007993725148854505,-0.0018868483515374211,0.004453148208884627
2018-03-09,0.017035098311604133,0.01646680025670069,0.02747517958834847,0.013089942676783739,0.028354875731736166,0.022098452553786913,-0.001617946684865724,-0.005881795723518265,0.009058088690996953,0.005918765707103499,0.017229546741207587
2018-03-12,0.00962127895633683,-0.02957100223463724,0.0043749879270865814,-0.008782927175098836,-0.0032242312896876343,0.002379910499767135,0.008332096211196249,0.05454171900502194,-0.007353550374042555,0.009078795990516695,-0.001274797337998416
2018-03-13,-0.00967676583999602,-0.016167681243284306,-0.02256969522655459,0.01288490125682431,-0.012056427618260151,-0.024690374218633352,0.0008027081904509719,-0.01067881179038873,0.0026082692946402188,-0.009481426120630012,-0.006383910414314703
2018-03-14,-0.008537801514694802,-0.025145852124166552,0.00784695913637158,-0.015224752949835265,-0.011245739714480476,-0.0059489041706429786,-0.00967486388677733,-0.04551475671341543,-0.0071601526729846154,-0.012556371963975544,-0.005740969825188786
2018-03-15,0.0011762850887048581,-0.0008482816772784817,0.0014958718793856701,0.005576567420636586,0.0025197951788005412,0.0035100438177809593,0.00027055110236084523,-0.003158388052850371,-0.0018269112712524947,0.011079458582279114,-0.0007822363990965508
2018-03-16,-0.0035327407213099154,0.0014837317681334061,-0.01417052286612331,0.004648664315605823,0.0017341601224181169,0.004449623068706674,-0.0010805808120555498,-0.013138827430316807,0.018791715748178974,0.009361859030844886,0.0017019979472317418
2018-03-19,-0.015397176155411587,0.003896072204292176,-0.030747713707204406,-0.026069923754364423,-0.007914424684362403,-0.018241514915031423,-0.011416729728155404,-0.024540122382657712,-0.01947745589080305,-0.012996298365542393,-0.014306040541373417
