Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,BA,GOOGL,JNJ,JPM,MSFT,T,TSLA,WMT,XOM,^GSPC,AAPL,BA,GOOGL,JNJ,JPM,MSFT,T,TSLA,WMT,XOM,^GSPC,AAPL,BA,GOOGL,JNJ,JPM,MSFT,T,TSLA,WMT,XOM,^GSPC,AAPL,BA,GOOGL,JNJ,JPM,MSFT,T,TSLA,WMT,XOM,^GSPC,AAPL,BA,GOOGL,JNJ,JPM,MSFT,T,TSLA,WMT,XOM,^GSPC
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,40.30418395996094,282.8863830566406,53.22063064575195,110.76416015625,86.34089660644531,78.87034606933594,16.08772850036621,21.368667602539062,28.9144229888916,58.580421447753906,2695.81005859375,40.313544878374515,283.0293261619516,53.357995537474515,111.3369557676118,86.39688397637732,79.20069364038586,16.304792083659855,21.474000930786133,29.26635632544565,58.697539694550684,2695.889892578125,39.60226502500425,281.51407107959,52.21940716939454,110.35843498949407,85.4290988091722,78.45741510600642,16.012592079207764,20.733333587646484,28.893892397517625,57.63657936262678,2682.360107421875,39.812842847577855,281.8476243806707,52.21940716939454,111.1062521564998,86.08495347216103,79.03551985486091,16.304792083659855,20.799999237060547,29.122648898461904,57.74680675485257,2683.72998046875,102223600,2978900,31766000,6842100,13578800,22483800,42626974,65283000,30451500,11469300,3397430000
2018-01-03,40.297149658203125,283.8012390136719,54.12862777709961,111.82227325439453,86.4288558959961,79.23743438720703,15.716211318969727,21.149999618530273,29.166641235351562,59.730953216552734,2713.06005859375,40.839968474154716,284.46834559467777,54.355750700510285,111.91773517113042,86.77277996827937,79.38425870570316,16.0668520498215,21.683332443237305,29.327942463756493,59.91696951567973,2714.3701171875,40.23397954869898,281.580778626837,53.23154311672444,110.50166009039451,85.96496327700342,78.88873713223198,15.666119334213853,21.036666870117188,28.96720889194406,58.43575100266808,2697.77001953125,40.36734223890624,282.02868639796225,53.256335915730126,110.86761766972266,86.26889376560746,78.97132056065944,16.058503210004446,21.399999618530273,28.990672902593033,58.66999277634975,2697.85009765625,118071600,3211200,31318000,5350500,11901000,26061400,51851150,67822500,26710800,13957700,3544030000
2018-01-04,40.48432540893555,282.7243957519531,54.33888626098633,111.8143081665039,87.66700744628906,79.934814453125,15.86231517791748,20.974666595458984,29.193037033081055,59.813629150390625,2723.989990234375,40.58727404295443,284.392133204921,54.751476560448786,112.28367871726596,88.4629552577911,80.43951416134298,15.941627064780333,21.23666763305664,29.263422356547462,60.08920554998301,2729.2900390625,40.262051896472606,281.580792722419,54.26450408287468,111.55177578918712,86.9916531411112,79.43929301259287,15.553417526208118,20.3786678314209,29.008271783125135,59.544943606238284,2719.070068359375,40.36967741738859,283.93468617650075,54.40484274679612,111.73474848643112,87.12029439312698,79.45764254699763,15.757957820415127,20.857999801635742,29.193037033081055,59.79296184025316,2719.31005859375,89738400,4171700,26052000,4837600,12953700,21912000,36894187,149194500,20491200,10863000,3697340000
2018-01-05,40.94525909423828,294.3222961425781,55.05943298339844,112.73711395263672,87.1042251586914,80.92584228515625,15.920756340026855,21.10533332824707,29.36606788635254,59.765403747558594,2743.14990234375,41.03182792816311,294.36996323292874,55.22258571487363,112.82462471938945,88.07705791492951,81.12772213090172,15.929105182345515,21.14933204650879,29.439386620704045,59.85496384365771,2743.449951171875,40.48901263550257,282.772027931123,54.63841320373191,111.59947398485136,86.65399297223334,80.2284410910262,15.77883023719669,20.799999237060547,29.213563576374796,59.0489072102177,2727.919921875,40.58026192724971,282.81966593844106,54.720237383951606,111.92565158266598,87.84390020866987,80.43949920275072,15.920756340026857,21.107999801635742,29.22236048197037,59.76540374755859,2731.330078125,94640000,6177700,30250000,6158800,14155000,23407100,29386048,68868000,21852000,11047600,3239280000
2018-01-08,40.79318618774414,295.5707702636719,55.25382614135742,112.88036346435547,87.23286437988281,81.00843811035156,15.966675758361816,22.42733383178711,29.80012321472168,60.03407669067383,2747.7099609375,41.08799082619294,296.2473871438518,55.49929868498433,112.96787427506233,87.37758274126287,81.2837301242538,16.062684293648516,22.468000411987305,29.841184395215535,60.04096754467585,2748.510009765625,40.6949144047839,291.3776069209913,55.04505284208835,112.10868053515091,86.58967029953736,80.38444894634434,15.799703109336575,21.03333282470703,29.389531547684307,59.66204941728767,2737.60009765625,40.79318618774414,294.15082001403056,55.094642223098475,112.72920732412493,86.95146926996418,80.93502597318206,15.924932596105506,21.066667556762695,29.401265231435044,59.73094218876328,2742.669921875,82271200,4124900,24644000,5129800,12466500,22113000,35276524,147891000,26531700,10927100,3246160000
2018-01-09,40.78850555419922,303.46148681640625,55.18340301513672,114.67029571533203,87.6750717163086,80.953369140625,15.925044059753418,22.246000289916992,29.44231605529785,59.7791748046875,2751.2900390625,40.959304811209066,304.8719266139948,55.46358847346012,115.89543437405439,88.14138104049506,81.4213626865952,16.137434662669072,22.586666107177734,30.017145595003313,60.04097472626326,2759.139892578125,40.57325086464644,295.8947217452268,54.95578448937712,113.17466149324765,87.22483335184863,80.62302157887729,15.920796118969626,21.82666778564453,29.41885540600819,59.6965055715012,2747.860107421875,40.839979889760095,295.9900268407316,55.46358847346012,113.26217226452069,87.40975366592302,81.3479505615478,15.98451308530186,22.3439998626709,29.92329292889649,59.89629831200505,2751.14990234375,86336000,5641300,26808000,8897000,13292300,19484300,37152896,107199000,21938100,8131600,3467460000
2018-01-10,40.779144287109375,305.2055358886719,55.051998138427734,114.53508758544922,88.63984680175781,80.58633422851562,15.5554838180542,22.31999969482422,29.231157302856445,59.303794860839844,2748.22998046875,40.78148630152458,307.00667746704806,55.18291607811487,114.68624370188596,89.00163964124485,80.92586013497365,15.882565601458753,22.46666717529297,29.295679131425402,60.06851659749701,2750.800048828125,40.47732074949381,300.6692800744787,54.74652420696688,114.01798605573735,87.94841530651082,80.21010925197795,15.521501364759722,22.0,28.896821190129238,59.234902099809084,2736.06005859375,40.51475727869783,302.5657267658409,54.896283615302465,114.20095876237492,88.0127359418718,80.62304029956249,15.882565601458753,22.14666748046875,29.254621311570844,59.937616672212044,2745.550048828125,95839600,4479300,20734000,6558600,15834500,18652200,54388066,64648500,23791200,10822300,3579900000
2018-01-11,41.010772705078125,312.69598388671875,55.14670944213867,115.1874008178711,89.11419677734375,80.8249282836914,15.496016502380371,22.530000686645508,29.333805084228516,59.889408111572266,2767.56005859375,41.059908588629746,312.9628206997208,55.28556121203924,115.27491159197368,89.18655902487522,80.87080562636876,15.61920250689477,22.987333297729492,29.459915312987327,60.19254265305343,2767.56005859375,40.82593567106534,306.09175095264465,54.87049278913783,114.31230521594567,88.47905044498002,80.05411471645212,15.449291294391257,22.21733283996582,28.970138143878707,59.20046979452033,2752.780029296875,40.849330820735744,306.98756648551534,55.159603361261865,114.66234831235596,88.97752002906059,80.87080562636876,15.576725240125105,22.349332809448242,29.23995576777155,59.49671348109995,2752.969970703125,74670800,4635300,22424000,4962200,13676800,17808900,54813997,99682500,19613100,14366000,3645690000
2018-01-12,41.434261322021484,320.4057312011719,56.069091796875,115.95911407470703,90.58551025390625,82.2197036743164,15.674422264099121,22.4146671295166,29.58308982849121,60.29586410522461,2786.239990234375,41.497435006670855,321.04424923360375,56.10132281445176,116.48417885810805,90.73022863284648,82.38487746901366,15.712652656493612,22.694000244140625,29.75025786162515,60.61966587418926,2787.85009765625,41.09733976408248,314.8497954525183,54.94637108166763,115.27494206154606,89.1142077570064,81.16442704158203,15.428049220174781,22.244667053222656,29.415921795357274,60.06162765901753,2769.639892578125,41.22134511941513,314.8497954525183,55.05001429043601,115.34655063317602,89.76544352921442,81.36630690187492,15.496014123828926,22.575332641601562,29.442315864716306,60.075404109190515,2770.179931640625,101672400,6559300,38586000,5450600,18884200,24271500,41285233,72376500,20853600,9834500,3587220000
2018-01-16,41.22368240356445,319.40509033203125,56.071563720703125,116.8342056274414,90.2638931274414,81.0726547241211,15.59796142578125,22.67066764831543,29.530309677124023,59.916961669921875,2776.419921875,41.97239490744549,331.3842175578264,56.97311273998097,117.78886101093967,91.19652383657885,83.3116754244563,15.72539642422964,23.0,29.888113242607155,60.461223529304114,2807.5400390625,41.211983045506045,315.7551113930524,55.87121991457771,116.17389918458714,89.29910823808444,80.76066370900698,15.521500641254669,22.31999969482422,29.42766342416293,59.66205261997876,2768.639892578125,41.62377403010491,323.9222671802264,56.54812417657074,116.48416248770162,89.6528655600266,82.67850812782851,15.674422210307831,22.502666473388672,29.720941788940536,60.44744182056026,2798.9599609375,118263600,12305500,36462000,8804000,22703300,36599700,32739342,97114500,21512100,10882800,4362880000
2018-01-17,41.90454864501953,334.5100402832031,56.488128662109375,116.9296875,90.8427505493164,82.71524047851562,15.653185844421387,23.143999099731445,30.119800567626953,60.626564025878906,2802.56005859375,41.93964315265485,335.67269276070783,56.49903628307341,117.9957314638098,91.09199140685998,82.84370823156674,15.695663110669408,23.266666412353516,30.19018589227909,60.771240422926155,2807.0400390625,40.961638125023185,320.59633841161536,55.71402429869447,115.73636503198787,89.49204826122657,81.43973421538863,15.500264253248778,22.649999618530273,29.53324053271298,59.88940033262969,2778.3798828125,41.214325720283874,321.8542959937748,56.352250653332995,117.61385953389112,89.95836353384188,81.74255406228086,15.619202315083104,22.697999954223633,29.665217631371664,60.07541134135285,2784.989990234375,137547200,9699900,27830000,10619700,14940300,25621200,29194465,106552500,26045700,10546000,3790340000
2018-01-18,41.94198989868164,324.1700744628906,56.33291244506836,116.88196563720703,91.05984497070312,82.67851257324219,15.780619621276855,22.971332550048828,30.58904457092285,60.23387145996094,2798.030029296875,42.13852989077325,334.3384926110129,56.562017897308706,117.29565419058619,91.42967937409968,83.20156171567702,15.878319048951315,23.48666763305664,30.776743228626803,60.75746600214569,2805.830078125,41.7056785034929,323.2075423091806,55.762129438763544,116.12619710981969,90.26389101496126,82.27475988497193,15.636193913970086,22.916000366210938,30.38961558619159,60.171864284192694,2792.56005859375,41.967727066089836,334.2146279614283,56.50052585015715,116.88991675086832,90.65785025388696,82.40322760409869,15.648937737336826,23.044666290283203,30.718088237173504,60.46810794219676,2802.39990234375,124773600,9458600,27498000,5554800,14572900,24159700,36623296,85287000,36923700,9223700,3703300000
2018-01-19,41.75481033325195,321.8542785644531,56.70632553100586,117.23200225830078,90.85885620117188,82.58677673339844,15.806107521057129,23.334667205810547,30.674097061157227,60.04096984863281,2810.300048828125,42.01685887036376,327.8295331315816,56.72021070996429,117.46270593252719,91.92815758717983,83.14653211355778,15.874072434676348,23.37266731262207,30.77380987558415,60.46122260379645,2810.330078125,41.50913804463785,319.9673422933969,56.16083473617007,116.48418488671206,90.69001914022326,82.27478560398126,15.691416327057542,22.84000015258789,30.40134598019174,59.66894256097082,2798.080078125,41.78990484442101,325.60907263684703,56.43506891231279,117.3115619468501,91.60656669048902,82.71524449268408,15.874072434676348,23.0,30.688760809052855,60.33032265364267,2802.60009765625,129700400,7264400,30552000,8738800,18785500,36875000,36965815,73324500,25135800,13090000,3724230000
2018-01-22,41.413204193115234,322.11163330078125,57.73085403442383,117.85248565673828,91.92012786865234,84.06417083740234,16.086462020874023,23.437332153320312,30.92631721496582,60.7988166809082,2832.969970703125,41.59570277343954,325.33275428707515,57.86574078088286,117.85248565673828,91.9683652793881,84.07334910705866,16.099205844473044,23.85533332824707,30.92631721496582,60.826374848955965,2833.030029296875,41.319616459154176,316.43180317636137,56.62300979947485,116.72280890145461,90.44882550167623,82.34819846203135,15.708407053939728,23.280000686645508,30.51279214492608,59.97209266420762,2808.1201171875,41.48339677865763,319.5290304196381,56.722192343467434,116.9535124908655,90.57746677557631,82.58678446631632,15.801859614907702,23.293333053588867,30.647699295356635,60.05476191216781,2809.159912109375,108434400,6792900,29550000,7010400,12475700,23601600,41918634,93156000,21924900,10270400,3489480000
2018-01-23,41.42257308959961,319.81488037109375,58.32643127441406,112.83261108398438,91.82364654541016,84.33023834228516,15.797612190246582,23.519332885742188,31.058292388916016,60.8332405090332,2839.1298828125,41.98411036038649,323.007412368262,58.44247277294646,117.29563730464763,92.16936230018987,84.69729191632833,16.235136202857294,24.03333282470703,31.13161113100345,60.943467879387065,2842.239990234375,41.37110232066807,319.07154708043373,57.884088088915895,112.66554060831007,91.13221503585072,83.99989082574277,15.729647274254384,23.399999618530273,30.66823131090387,60.44743157234235,2830.590087890625,41.483408346767774,322.43561081782315,58.05120585591647,116.91377753909602,91.38949144866677,84.33023834228516,16.120445004853288,24.0,30.8793939869593,60.79879149919584,2835.050048828125,130756400,4537800,39138000,17473600,12320800,23412800,43739664,81981000,24863400,10281800,3541140000
2018-01-24,40.76276397705078,318.95721435546875,58.08443069458008,113.02352142333984,92.99747467041016,84.25685119628906,15.725394248962402,23.05933380126953,31.026020050048828,60.99171829223633,2837.5400390625,41.48340102680674,323.05507242772455,58.86597325427586,114.2088802921624,93.26279270802155,85.7342371939278,15.882562664115301,23.649999618530273,31.21665206561888,61.260403859112714,2852.969970703125,40.52411058982438,318.4330798635652,57.89152509119523,112.80872004303697,92.18544959862326,84.03662178698536,15.708402489101488,22.90133285522461,30.74153873662727,60.6334726217955,2824.81005859375,41.47170166632772,320.3962430237291,58.763321307092504,114.16114934967295,92.34624506350384,84.92672469250311,15.840085409887239,23.6386661529541,31.190257999446782,60.964160124328096,2845.419921875,204420400,4205400,37128000,13034400,15904500,33277500,37823767,79312500,20469300,10316100,4079270000
